"Full Monty, The (1997)",Boogie Nights (1997),In & Out (1997),Titanic (1997),Carmen Miranda: Bananas Is My Business (1994),Judgment Night (1993),Wild America (1997),Faster Pussycat! Kill! Kill! (1965),Son in Law (1993),"Women, The (1939)"
Evita (1996),"Mrs. Brown (Her Majesty, Mrs. Brown) (1997)",Farewell My Concubine (1993),Love and Death on Long Island (1997),Star Trek VI: The Undiscovered Country (1991),"MatchMaker, The (1997)",Up Close and Personal (1996),Better Off Dead... (1985),"Program, The (1993)",Stand by Me (1986)
Monty Python's Life of Brian (1979),Cop Land (1997),Pushing Hands (1992),"Fille seule, La (A Single Girl) (1995)",Jaws 2 (1978),"Walking Dead, The (1995)",Girls Town (1996),Daniel Defoe's Robinson Crusoe (1996),Swimming with Sharks (1995),Sabrina (1995)
C'est arriv_près de chez vous (1992),Brazil (1985),My Life as a Dog (Mitt liv som hund) (1985),Alien (1979),"Pyromaniac's Love Story, A (1995)",Jury Duty (1995),"Fox and the Hound, The (1981)",Species (1995),Emma (1996),My Fellow Americans (1996)
Meet John Doe (1941),Babe (1995),Jaws (1975),"Cure, The (1995)",An Unforgettable Summer (1994),"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)",Bad Taste (1987),Waiting to Exhale (1995),Roommates (1995),Cosi (1996)
"Fear, The (1995)",Unforgiven (1992),Man of the House (1995),"Search for One-eye Jimmy, The (1996)",Raiders of the Lost Ark (1981),"Fifth Element, The (1997)",Jackie Brown (1997),Men of Means (1998),Clerks (1994),101 Dalmatians (1996)
"Santa Clause, The (1994)",Quartier Mozart (1992),My Favorite Season (1993),Above the Rim (1994),1-900 (1994),"Smile Like Yours, A (1997)",An Unforgettable Summer (1994),"Client, The (1994)",Terror in a Texas Town (1958),Somebody to Love (1994)
Sliding Doors (1998),Gang Related (1997),Wes Craven's New Nightmare (1994),"African Queen, The (1951)",Paris Was a Woman (1995),Wag the Dog (1997),My Crazy Life (Mi vida loca) (1993),Freeway (1996),Forrest Gump (1994),Ready to Wear (Pret-A-Porter) (1994)
Roommates (1995),"Sweet Hereafter, The (1997)",Wag the Dog (1997),Mary Shelley's Frankenstein (1994),Desperate Measures (1998),Wyatt Earp (1994),"Great White Hype, The (1996)",Tin Cup (1996),Singin' in the Rain (1952),My Crazy Life (Mi vida loca) (1993)
"English Patient, The (1996)","Birdcage, The (1996)","Hunt for Red October, The (1990)",Love Jones (1997),Gumby: The Movie (1995),Out to Sea (1997),"Paris, Texas (1984)",National Lampoon's Senior Trip (1995),Aladdin and the King of Thieves (1996),Casino (1995)
My Left Foot (1989),"Remains of the Day, The (1993)","Postino, Il (1994)",Mixed Nuts (1994),Richie Rich (1994),Celtic Pride (1996),Addams Family Values (1993),Losing Chase (1996),Hercules (1997),Free Willy 3: The Rescue (1997)
Forrest Gump (1994),"Walk in the Clouds, A (1995)",Casper (1995),"Secret Adventures of Tom Thumb, The (1993)","Unbearable Lightness of Being, The (1988)",Henry V (1989),"Island of Dr. Moreau, The (1996)",Safe Passage (1994),Of Love and Shadows (1994),"Rainmaker, The (1997)"
Jean de Florette (1986),2001: A Space Odyssey (1968),Raging Bull (1980),Germinal (1993),Maya Lin: A Strong Clear Vision (1994),"African Queen, The (1951)",Top Gun (1986),Inventing the Abbotts (1997),Fausto (1993),Police Story 4: Project S (Chao ji ji hua) (1993)
Seven (Se7en) (1995),Manon of the Spring (Manon des sources) (1986),William Shakespeare's Romeo and Juliet (1996),Nemesis 2: Nebula (1995),One Night Stand (1997),"Wrong Trousers, The (1993)","Philadelphia Story, The (1940)",Breaking the Waves (1996),Mr. Magoo (1997),Gigi (1958)
Citizen Kane (1941),Henry V (1989),"Return of the Pink Panther, The (1974)",101 Dalmatians (1996),Mighty Morphin Power Rangers: The Movie (1995),Blue Sky (1994),Beyond Bedlam (1993),Etz Hadomim Tafus (Under the Domin Tree) (1994),Schindler's List (1993),Cemetery Man (Dellamorte Dellamore) (1994)
That Darn Cat! (1997),Year of the Horse (1997),Contact (1997),Audrey Rose (1977),Losing Chase (1996),"Tango Lesson, The (1997)",Stand by Me (1986),"City of Lost Children, The (1995)",Sunset Park (1996),"Ruling Class, The (1972)"
Small Faces (1995),Higher Learning (1995),Twisted (1996),"Death in the Garden (Mort en ce jardin, La) (1956)",Air Force One (1997),Marvin's Room (1996),Miami Rhapsody (1995),Love and Death on Long Island (1997),Angela (1995),"Brothers McMullen, The (1995)"
Rear Window (1954),Calendar Girl (1993),Things to Do in Denver when You're Dead (1995),Year of the Horse (1997),Picture Perfect (1997),Grease (1978),Dolores Claiborne (1994),Sabrina (1954),"Shining, The (1980)",Lover's Knot (1996)
Good Will Hunting (1997),How to Be a Player (1997),American Dream (1990),Tetsuo II: Body Hammer (1992),Hercules (1997),"Substance of Fire, The (1996)",Evil Dead II (1987),"Love Bug, The (1969)",Days of Thunder (1990),"Cook the Thief His Wife & Her Lover, The (1989)"
Sgt. Bilko (1996),Assassins (1995),When Harry Met Sally... (1989),"Grifters, The (1990)",Beauty and the Beast (1991),Hedd Wyn (1992),"Collectionneuse, La (1967)",Vermont Is For Lovers (1992),Stand by Me (1986),City Slickers II: The Legend of Curly's Gold (1994)
Mary Shelley's Frankenstein (1994),Amistad (1997),Titanic (1997),Two Deaths (1995),Star Trek: First Contact (1996),Judge Dredd (1995),Somebody to Love (1994),Fargo (1996),Sudden Death (1995),Even Cowgirls Get the Blues (1993)
"Adventures of Robin Hood, The (1938)",Pulp Fiction (1994),Dead Man (1995),Hurricane Streets (1998),"Stupids, The (1996)",Calendar Girl (1993),"Truman Show, The (1998)",Tom & Viv (1994),Stargate (1994),Mother Night (1996)
Contact (1997),Good Will Hunting (1997),"Boys, Les (1997)",Rear Window (1954),Apt Pupil (1998),"Magnificent Seven, The (1954)",Ruby in Paradise (1993),Blue Sky (1994),Addams Family Values (1993),"Apartment, The (1960)"
Titanic (1997),"Saint, The (1997)",Dante's Peak (1997),Being Human (1993),Orlando (1993),Heat (1995),Balto (1995),Evita (1996),My Man Godfrey (1936),"Philadelphia Story, The (1940)"
Tales From the Crypt Presents: Demon Knight (1995),Victor/Victoria (1982),"Show, The (1995)",Fire Down Below (1997),Year of the Horse (1997),Nina Takes a Lover (1994),Rocket Man (1997),Alphaville (1965),"Big Blue, The (Grand bleu, Le) (1988)","Terminator, The (1984)"
"Postino, Il (1994)",Shadowlands (1993),Jean de Florette (1986),Calendar Girl (1993),Back to the Future (1985),Gandhi (1982),"Great White Hype, The (1996)",Ulee's Gold (1997),Dingo (1992),"Turning, The (1992)"
Mary Shelley's Frankenstein (1994),"Island of Dr. Moreau, The (1996)",My Life as a Dog (Mitt liv som hund) (1985),"Godfather: Part II, The (1974)",Nightwatch (1997),"Nightmare on Elm Street, A (1984)",Forrest Gump (1994),My Crazy Life (Mi vida loca) (1993),"Secret Adventures of Tom Thumb, The (1993)","Great White Hype, The (1996)"
"African Queen, The (1951)",Jean de Florette (1986),Wes Craven's New Nightmare (1994),Muriel's Wedding (1994),My Fair Lady (1964),Wag the Dog (1997),Forrest Gump (1994),Platoon (1986),Back to the Future (1985),"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)"
Wes Craven's New Nightmare (1994),Forrest Gump (1994),Ulee's Gold (1997),Curdled (1996),Bogus (1996),Sliding Doors (1998),"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)",Tin Cup (1996),Gandhi (1982),Roommates (1995)
Soul Food (1997),Chasing Amy (1997),Everyone Says I Love You (1996),Blue Sky (1994),Robin Hood: Prince of Thieves (1991),I.Q. (1994),Sudden Death (1995),"To Have, or Not (1995)","Fear, The (1995)",Cops and Robbersons (1994)
Jean de Florette (1986),"Very Natural Thing, A (1974)",Higher Learning (1995),GoodFellas (1990),"Perez Family, The (1995)","American Werewolf in London, An (1981)",Color of Night (1994),"Aristocats, The (1970)",He Walked by Night (1948),"Omen, The (1976)"
Return of the Jedi (1983),"Wrong Trousers, The (1993)",Sunset Blvd. (1950),"Godfather: Part II, The (1974)",Boys on the Side (1995),"Piano, The (1993)","Philadelphia Story, The (1940)",In the Line of Fire (1993),Wild Reeds (1994),Ponette (1996)
Love Jones (1997),Mrs. Winterbourne (1996),Wallace & Gromit: The Best of Aardman Animation (1996),Bogus (1996),Sliding Doors (1998),Curdled (1996),Gandhi (1982),"Christmas Carol, A (1938)",Persuasion (1995),Meet Wally Sparks (1997)
"Fish Called Wanda, A (1988)",My Fair Lady (1964),Nikita (La Femme Nikita) (1990),My Man Godfrey (1936),Johns (1996),Bent (1997),Of Love and Shadows (1994),Fried Green Tomatoes (1991),Batman Forever (1995),Wings of Courage (1995)
Pulp Fiction (1994),Jerry Maguire (1996),Mr. Smith Goes to Washington (1939),"Truth About Cats & Dogs, The (1996)",Hercules (1997),Robin Hood: Prince of Thieves (1991),Money Talks (1997),"Hour of the Pig, The (1993)",Delicatessen (1991),Courage Under Fire (1996)
"Fast, Cheap & Out of Control (1997)",Ayn Rand: A Sense of Life (1997),"Eye of Vichy, The (Oeil de Vichy, L') (1993)","Postman, The (1997)",L.A. Confidential (1997),Monty Python's Life of Brian (1979),Aladdin (1992),"Doom Generation, The (1995)",Jackie Brown (1997),Raiders of the Lost Ark (1981)
Calendar Girl (1993),Angels and Insects (1995),"Ghost and Mrs. Muir, The (1947)",Gang Related (1997),Mad City (1997),Alien: Resurrection (1997),Tin Cup (1996),Judge Dredd (1995),Hurricane Streets (1998),Strange Days (1995)
"Close Shave, A (1995)",Wallace & Gromit: The Best of Aardman Animation (1996),Pushing Hands (1992),"Ice Storm, The (1997)",Gigi (1958),Up Close and Personal (1996),Terminal Velocity (1994),"Death in the Garden (Mort en ce jardin, La) (1956)",Belle de jour (1967),Dangerous Ground (1997)
"Full Monty, The (1997)",Delicatessen (1991),"Love Bug, The (1969)",Three Lives and Only One Death (1996),Field of Dreams (1989),"Princess Bride, The (1987)",Grace of My Heart (1996),Mary Poppins (1964),Angela (1995),Until the End of the World (Bis ans Ende der Welt) (1991)
Chasing Amy (1997),Return of the Jedi (1983),Donnie Brasco (1997),"Fan, The (1996)",Kids in the Hall: Brain Candy (1996),"Favor, The (1994)",Hot Shots! Part Deux (1993),Getting Away With Murder (1996),I'm Not Rappaport (1996),April Fool's Day (1986)
"Graduate, The (1967)",Grateful Dead (1995),"Road to Wellville, The (1994)",How to Make an American Quilt (1995),Two Deaths (1995),Big Night (1996),Rumble in the Bronx (1995),Curdled (1996),Set It Off (1996),"English Patient, The (1996)"
"Truth About Cats & Dogs, The (1996)",Metro (1997),"Philadelphia Story, The (1940)",Wes Craven's New Nightmare (1994),Desperate Measures (1998),Venice/Venice (1992),"Ghost and Mrs. Muir, The (1947)",Terror in a Texas Town (1958),"Wizard of Oz, The (1939)",Amityville II: The Possession (1982)
"Shawshank Redemption, The (1994)",Pulp Fiction (1994),Flesh and Bone (1993),"Butcher Boy, The (1998)","Last of the Mohicans, The (1992)",Hercules (1997),I Know What You Did Last Summer (1997),"Kiss Me, Guido (1997)",Manhattan (1979),"Thin Man, The (1934)"
Brazil (1985),Sunset Blvd. (1950),Boys on the Side (1995),Jimmy Hollywood (1994),I Love Trouble (1994),To Die For (1995),"Life Less Ordinary, A (1997)","Sixth Man, The (1997)","Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La) (1991)",Donnie Brasco (1997)
Chungking Express (1994),"Crow: City of Angels, The (1996)","Substance of Fire, The (1996)","Hate (Haine, La) (1995)",Air Force One (1997),Victor/Victoria (1982),Breaking the Waves (1996),She's So Lovely (1997),Days of Thunder (1990),Everyone Says I Love You (1996)
Paths of Glory (1957),"Body Snatcher, The (1945)",Big Night (1996),Being Human (1993),Philadelphia (1993),Girls Town (1996),Quiz Show (1994),Primal Fear (1996),"Santa Clause, The (1994)",Anastasia (1997)
Swingers (1996),"Godfather, The (1972)",Heat (1995),Burnt Offerings (1976),Sabrina (1995),Love Affair (1994),"Cowboy Way, The (1994)",Emma (1996),Lawnmower Man 2: Beyond Cyberspace (1996),Love! Valour! Compassion! (1997)
Devil in a Blue Dress (1995),"Good, The Bad and The Ugly, The (1966)","Sexual Life of the Belgians, The (1994)","Last of the Mohicans, The (1992)","Story of Xinghua, The (1993)",Flirting With Disaster (1996),"Search for One-eye Jimmy, The (1996)","Secret Agent, The (1996)",Somewhere in Time (1980),Stuart Saves His Family (1995)
Grumpier Old Men (1995),Venice/Venice (1992),Shadows (Cienie) (1988),U.S. Marshalls (1998),Strawberry and Chocolate (Fresa y chocolate) (1993),"Devil's Advocate, The (1997)",Henry V (1989),King of the Hill (1993),Amityville II: The Possession (1982),Love & Human Remains (1993)
"Treasure of the Sierra Madre, The (1948)",Desperado (1995),Surviving the Game (1994),Forrest Gump (1994),B*A*P*S (1997),Raiders of the Lost Ark (1981),Henry V (1989),Speed 2: Cruise Control (1997),Sliding Doors (1998),Carlito's Way (1993)
"Silence of the Lambs, The (1991)",Groundhog Day (1993),Rear Window (1954),"Shooter, The (1995)",Spice World (1997),Serial Mom (1994),Desperate Measures (1998),City of Angels (1998),Rebecca (1940),"Juror, The (1996)"
Multiplicity (1996),2001: A Space Odyssey (1968),Casino (1995),Reality Bites (1994),Warriors of Virtue (1997),"Pyromaniac's Love Story, A (1995)","Die xue shuang xiong (Killer, The) (1989)","Man from Down Under, The (1943)",Ill Gotten Gains (1997),Broken Arrow (1996)
Pulp Fiction (1994),Etz Hadomim Tafus (Under the Domin Tree) (1994),"Shawshank Redemption, The (1994)",Batman & Robin (1997),"Close Shave, A (1995)",North by Northwest (1959),Purple Noon (1960),Timecop (1994),Raising Arizona (1987),Head Above Water (1996)
Hush (1998),"House of the Spirits, The (1993)","Jackal, The (1997)",Tin Cup (1996),Executive Decision (1996),Boy's Life 2 (1997),Bogus (1996),Giant (1956),Caught (1996),Gigi (1958)
On Golden Pond (1981),Tombstone (1993),Stargate (1994),Glory (1989),Night Falls on Manhattan (1997),Curdled (1996),Heavyweights (1994),"Perfect Candidate, A (1996)",3 Ninjas: High Noon At Mega Mountain (1998),Freeway (1996)
Murder at 1600 (1997),Maverick (1994),Jaws 3-D (1983),Lost Highway (1997),Dracula: Dead and Loving It (1995),Enchanted April (1991),Breakdown (1997),Rosewood (1997),Full Speed (1996),Heathers (1989)
Somewhere in Time (1980),Delta of Venus (1994),Denise Calls Up (1995),Lashou shentan (1992),Mortal Kombat (1995),Death and the Maiden (1994),Tough and Deadly (1995),"Graduate, The (1967)",Field of Dreams (1989),Rear Window (1954)
"Family Thing, A (1996)",Michael (1996),Willy Wonka and the Chocolate Factory (1971),Beavis and Butt-head Do America (1996),Faust (1994),With Honors (1994),Strange Days (1995),Hear My Song (1991),Richie Rich (1994),"Godfather: Part II, The (1974)"
Rear Window (1954),Bent (1997),Until the End of the World (Bis ans Ende der Welt) (1991),I'm Not Rappaport (1996),Ill Gotten Gains (1997),Ponette (1996),"Jungle Book, The (1994)",Return of the Jedi (1983),Of Love and Shadows (1994),"Birds, The (1963)"
Forrest Gump (1994),Mediterraneo (1991),Exit to Eden (1994),G.I. Jane (1997),In the Mouth of Madness (1995),Stargate (1994),Roommates (1995),"Thin Line Between Love and Hate, A (1996)",Red Rock West (1992),Gigi (1958)
Rosewood (1997),Cop Land (1997),In the Company of Men (1997),"War, The (1994)",Beat the Devil (1954),Blue Chips (1994),Chasing Amy (1997),Anna (1996),Billy Madison (1995),"Bonheur, Le (1965)"
"Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995)","Mirror Has Two Faces, The (1996)","Good, The Bad and The Ugly, The (1966)",Foreign Correspondent (1940),Jude (1996),Natural Born Killers (1994),Glengarry Glen Ross (1992),Soul Food (1997),She's So Lovely (1997),"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)"
Gigi (1958),Kolya (1996),Demolition Man (1993),"Christmas Carol, A (1938)",My Fair Lady (1964),Ponette (1996),Georgia (1995),Roommates (1995),Sliding Doors (1998),"Aristocats, The (1970)"
"Thousand Acres, A (1997)",Courage Under Fire (1996),Apt Pupil (1998),Glengarry Glen Ross (1992),Mute Witness (1994),White Man's Burden (1995),Ayn Rand: A Sense of Life (1997),"Smile Like Yours, A (1997)",Fried Green Tomatoes (1991),Hotel de Love (1996)
Casablanca (1942),"Godfather, The (1972)",Crimson Tide (1995),"Mrs. Brown (Her Majesty, Mrs. Brown) (1997)","Awfully Big Adventure, An (1995)",Burnt Offerings (1976),I'll Do Anything (1994),Little Lord Fauntleroy (1936),"Hunted, The (1995)",Kingpin (1996)
Good Will Hunting (1997),"Ice Storm, The (1997)",Lost Highway (1997),"Fifth Element, The (1997)",Phantoms (1998),Mondo (1996),Dangerous Ground (1997),Venice/Venice (1992),Multiplicity (1996),Jury Duty (1995)
Pulp Fiction (1994),Hoodlum (1997),Unforgiven (1992),"Fugitive, The (1993)",Shall We Dance? (1996),This Is Spinal Tap (1984),"Inkwell, The (1994)","Trigger Effect, The (1996)",Star Trek VI: The Undiscovered Country (1991),Duck Soup (1933)
"War, The (1994)",Safe Passage (1994),Jupiter's Wife (1994),All About Eve (1950),Monty Python's Life of Brian (1979),Angel on My Shoulder (1946),Killing Zoe (1994),"NeverEnding Story III, The (1994)",My Crazy Life (Mi vida loca) (1993),Gigi (1958)
As Good As It Gets (1997),Scream 2 (1997),Contact (1997),Apt Pupil (1998),"Misérables, Les (1995)",Forget Paris (1995),"Last Time I Saw Paris, The (1954)","Fille seule, La (A Single Girl) (1995)","Bewegte Mann, Der (1994)","Chamber, The (1996)"
Heathers (1989),Like Water For Chocolate (Como agua para chocolate) (1992),Twelve Monkeys (1995),"Wedding Singer, The (1998)","Philadelphia Story, The (1940)",Bob Roberts (1992),"Crow, The (1994)",Swiss Family Robinson (1960),Hollow Reed (1996),Waiting to Exhale (1995)
Nobody's Fool (1994),Fear (1996),"Mirror Has Two Faces, The (1996)",Hercules (1997),Sirens (1994),Black Sheep (1996),Once Upon a Time in the West (1969),Rebecca (1940),One Fine Day (1996),When Night Is Falling (1995)
Forrest Gump (1994),E.T. the Extra-Terrestrial (1982),Bent (1997),"Empire Strikes Back, The (1980)","Brady Bunch Movie, The (1995)",Four Days in September (1997),King of the Hill (1993),"Shooter, The (1995)",Carrington (1995),Fresh (1994)
