For Ever Mozart (1996),Rudy (1993),"Hunted, The (1995)","Quick and the Dead, The (1995)","Nightmare on Elm Street, A (1984)",Monty Python and the Holy Grail (1974),Addicted to Love (1997),Ghost in the Shell (Kokaku kidotai) (1995),All About Eve (1950),"Fan, The (1996)"
Tom & Viv (1994),Star Trek: The Motion Picture (1979),Some Like It Hot (1959),Beauty and the Beast (1991),House Party 3 (1994),Fall (1997),Titanic (1997),Half Baked (1998),Brother Minister: The Assassination of Malcolm X (1994),"20,000 Leagues Under the Sea (1954)"
Rudy (1993),First Kid (1996),Pink Floyd - The Wall (1982),Devil in a Blue Dress (1995),Shopping (1994),"Quick and the Dead, The (1995)",Losing Chase (1996),Home Alone 3 (1997),Homeward Bound II: Lost in San Francisco (1996),Hard Eight (1996)
"Farewell to Arms, A (1932)",8 1/2 (1963),Beverly Hills Ninja (1997),Meet John Doe (1941),Nikita (La Femme Nikita) (1990),"Beans of Egypt, Maine, The (1994)",Dave (1993),Desperate Measures (1998),Wild Reeds (1994),Jimmy Hollywood (1994)
Rudy (1993),"Browning Version, The (1994)",Anastasia (1997),Fresh (1994),Trees Lounge (1996),Body Snatchers (1993),Flipper (1996),Warriors of Virtue (1997),"Grifters, The (1990)",Body Parts (1991)
"Ice Storm, The (1997)",Addicted to Love (1997),Wild America (1997),Mad City (1997),Aliens (1986),"Empire Strikes Back, The (1980)","Quest, The (1996)",My Fair Lady (1964),"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",Fatal Instinct (1993)
Aliens (1986),Dangerous Ground (1997),"Simple Twist of Fate, A (1994)",City Hall (1996),To Be or Not to Be (1942),Good Morning (1971),"Pagemaster, The (1994)",To Catch a Thief (1955),Before the Rain (Pred dozhdot) (1994),Fatal Instinct (1993)
Tom & Viv (1994),Hard Eight (1996),"Murder, My Sweet (1944)",When a Man Loves a Woman (1994),Fear (1996),Devil in a Blue Dress (1995),I Can't Sleep (J'ai pas sommeil) (1994),"First Wives Club, The (1996)",Pharaoh's Army (1995),Clean Slate (1994)
"Postino, Il (1994)",My Left Foot (1989),"Remains of the Day, The (1993)",Larger Than Life (1996),Castle Freak (1995),Bed of Roses (1996),Radioland Murders (1994),Jaws (1975),Primary Colors (1998),Unzipped (1995)
Girl 6 (1996),Conspiracy Theory (1997),Muppet Treasure Island (1996),When a Man Loves a Woman (1994),In the Mouth of Madness (1995),"Very Brady Sequel, A (1996)",Independence Day (ID4) (1996),Roman Holiday (1953),Delta of Venus (1994),Body Parts (1991)
Delta of Venus (1994),Nina Takes a Lover (1994),Star Trek: Generations (1994),Tom & Viv (1994),So I Married an Axe Murderer (1993),Hard Eight (1996),It's My Party (1995),"Time to Kill, A (1996)",Devil in a Blue Dress (1995),Don Juan DeMarco (1995)
Fear (1996),Nina Takes a Lover (1994),Tokyo Fist (1995),Mighty Aphrodite (1995),Speechless (1994),Monty Python and the Holy Grail (1974),Tomorrow Never Dies (1997),Manon of the Spring (Manon des sources) (1986),Brothers in Trouble (1995),"Murder, My Sweet (1944)"
Nina Takes a Lover (1994),Aladdin (1992),Delta of Venus (1994),Devil in a Blue Dress (1995),Hard Eight (1996),Fear (1996),Beautiful Girls (1996),Happy Gilmore (1996),"Getaway, The (1994)",Grease 2 (1982)
That Darn Cat! (1997),Year of the Horse (1997),In the Company of Men (1997),Delta of Venus (1994),Contact (1997),Some Like It Hot (1959),Down by Law (1986),Phat Beach (1996),For Ever Mozart (1996),"Bloody Child, The (1996)"
Some Like It Hot (1959),"Quick and the Dead, The (1995)",Two Bits (1995),Renaissance Man (1994),Blown Away (1994),"Inkwell, The (1994)",Late Bloomers (1996),"Good, The Bad and The Ugly, The (1966)",Female Perversions (1996),Eraser (1996)
Tom & Viv (1994),Titanic (1997),Hard Eight (1996),Delta of Venus (1994),Young Guns (1988),Reckless (1995),"Journey of August King, The (1995)",Bhaji on the Beach (1993),Pharaoh's Army (1995),Fall (1997)
Good Will Hunting (1997),Shall We Dance? (1996),Dave (1993),"Ballad of Narayama, The (Narayama Bushiko) (1958)",Rear Window (1954),When Harry Met Sally... (1989),Clerks (1994),My Life as a Dog (Mitt liv som hund) (1985),Mr. Magoo (1997),Young Guns II (1990)
"First Wives Club, The (1996)",Tom & Viv (1994),Delta of Venus (1994),Liebelei (1933),So I Married an Axe Murderer (1993),"Reluctant Debutante, The (1958)",Wild Things (1998),JLG/JLG - autoportrait de décembre (1994),Devil in a Blue Dress (1995),Crumb (1994)
Young Guns (1988),Conspiracy Theory (1997),For Ever Mozart (1996),"Piano, The (1993)",Delta of Venus (1994),Rebel Without a Cause (1955),"20,000 Leagues Under the Sea (1954)","Quick and the Dead, The (1995)",Devil in a Blue Dress (1995),Mighty Aphrodite (1995)
Tom & Viv (1994),Clean Slate (1994),For Ever Mozart (1996),"Game, The (1997)",When a Man Loves a Woman (1994),Pulp Fiction (1994),Carrie (1976),Funny Face (1957),Rudy (1993),Delicatessen (1991)
Contact (1997),Good Will Hunting (1997),FairyTale: A True Story (1997),Albino Alligator (1996),"Thin Blue Line, The (1988)",Touch (1997),Apt Pupil (1998),Love Is All There Is (1996),Man of the Year (1995),Angel and the Badman (1947)
Titanic (1997),Tom & Viv (1994),Delta of Venus (1994),U Turn (1997),Manny & Lo (1996),"Whole Wide World, The (1996)",Duck Soup (1933),Devil in a Blue Dress (1995),"First Wives Club, The (1996)",Another Stakeout (1993)
Star Wars (1977),Tales from the Hood (1995),Schindler's List (1993),Blues Brothers 2000 (1998),Star Trek: First Contact (1996),"Substitute, The (1996)","Family Thing, A (1996)",Nobody Loves Me (Keiner liebt mich) (1994),U.S. Marshalls (1998),Foreign Student (1994)
Mighty Aphrodite (1995),Benny & Joon (1993),Delta of Venus (1994),White Squall (1996),Liebelei (1933),"Reluctant Debutante, The (1958)",Rudy (1993),My Fair Lady (1964),Star Trek: Generations (1994),Wild Things (1998)
Wild America (1997),Mighty Aphrodite (1995),Tokyo Fist (1995),Girl 6 (1996),City Hall (1996),Another Stakeout (1993),Beyond Rangoon (1995),Full Speed (1996),"Forbidden Christ, The (Cristo proibito, Il) (1950)","Big One, The (1997)"
Another Stakeout (1993),"Ice Storm, The (1997)","Substance of Fire, The (1996)","Inkwell, The (1994)",Die Hard: With a Vengeance (1995),Anna Karenina (1997),Amityville II: The Possession (1982),Farewell My Concubine (1993),"Slingshot, The (1993)",Groundhog Day (1993)
Conspiracy Theory (1997),JLG/JLG - autoportrait de décembre (1994),Rudy (1993),Devil in a Blue Dress (1995),Copycat (1995),Nico Icon (1995),"Substance of Fire, The (1996)",Another Stakeout (1993),Touch of Evil (1958),For Ever Mozart (1996)
Evita (1996),Chasing Amy (1997),Vampire in Brooklyn (1995),"Horse Whisperer, The (1998)",Highlander (1986),"Apartment, The (1960)",Singin' in the Rain (1952),Scream 2 (1997),Marked for Death (1990),Priest (1994)
Vampire in Brooklyn (1995),Another Stakeout (1993),Mighty Aphrodite (1995),Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),Mallrats (1995),Rudy (1993),Addicted to Love (1997),Clean Slate (Coup de Torchon) (1981),"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",Conspiracy Theory (1997)
Fear (1996),"First Wives Club, The (1996)",Tom & Viv (1994),Young Guns (1988),Devil in a Blue Dress (1995),Pink Floyd - The Wall (1982),Fall (1997),Nico Icon (1995),Pulp Fiction (1994),Star Trek V: The Final Frontier (1989)
Ponette (1996),Ghost in the Shell (Kokaku kidotai) (1995),"Quest, The (1996)",My Left Foot (1989),When a Man Loves a Woman (1994),National Lampoon's Senior Trip (1995),"Little Princess, A (1995)",Body Parts (1991),Another Stakeout (1993),Star Trek V: The Final Frontier (1989)
Tom & Viv (1994),Devil in a Blue Dress (1995),"First Wives Club, The (1996)",Delta of Venus (1994),Conspiracy Theory (1997),Shopping (1994),Half Baked (1998),Nina Takes a Lover (1994),Reckless (1995),Clean Slate (1994)
Marked for Death (1990),Frisk (1995),Batman & Robin (1997),"Murder, My Sweet (1944)",Jerry Maguire (1996),"Month by the Lake, A (1995)","Time to Kill, A (1996)",Exit to Eden (1994),Angels and Insects (1995),Major Payne (1994)
Hard Eight (1996),Hoop Dreams (1994),Cobb (1994),1-900 (1994),Delta of Venus (1994),Devil in a Blue Dress (1995),Titanic (1997),Pushing Hands (1992),Young Guns (1988),"Fast, Cheap & Out of Control (1997)"
Fall (1997),Delicatessen (1991),Clean Slate (1994),Rebel Without a Cause (1955),"Substance of Fire, The (1996)",Nina Takes a Lover (1994),When a Man Loves a Woman (1994),Babe (1995),"Transformers: The Movie, The (1986)",Rudy (1993)
Nina Takes a Lover (1994),In Love and War (1996),"Other Voices, Other Rooms (1997)",Disclosure (1994),Bulletproof (1996),"Family Thing, A (1996)",Caro Diario (Dear Diary) (1994),"Hungarian Fairy Tale, A (1987)",Monty Python and the Holy Grail (1974),"Piano, The (1993)"
Feeling Minnesota (1996),"Object of My Affection, The (1998)","Thin Blue Line, The (1988)","Sweet Hereafter, The (1997)",Traveller (1997),Fled (1996),Nothing to Lose (1994),"Empire Strikes Back, The (1980)","Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",To Die For (1995)
Bulletproof (1996),Titanic (1997),"Secret Agent, The (1996)","First Wives Club, The (1996)",Full Metal Jacket (1987),Three Colors: White (1994),Conspiracy Theory (1997),"Addiction, The (1995)",Fear (1996),I'll Do Anything (1994)
Another Stakeout (1993),T-Men (1947),Conspiracy Theory (1997),"Whole Wide World, The (1996)",U Turn (1997),Delta of Venus (1994),Toy Story (1995),Chasing Amy (1997),"Usual Suspects, The (1995)","Substance of Fire, The (1996)"
Rudy (1993),For Ever Mozart (1996),Die Hard: With a Vengeance (1995),Conspiracy Theory (1997),"Postman, The (1997)",Nico Icon (1995),Farewell My Concubine (1993),Smoke (1995),Pink Floyd - The Wall (1982),My Life as a Dog (Mitt liv som hund) (1985)
Pulp Fiction (1994),"House of Yes, The (1997)","Shawshank Redemption, The (1994)","Cook the Thief His Wife & Her Lover, The (1989)","Room with a View, A (1986)",Nothing to Lose (1994),Blues Brothers 2000 (1998),"Month by the Lake, A (1995)",Eve's Bayou (1997),Swingers (1996)
Tom & Viv (1994),Mighty Aphrodite (1995),Reckless (1995),Pharaoh's Army (1995),Delta of Venus (1994),Liebelei (1933),Stalingrad (1993),"Paris, Texas (1984)",Vampire in Brooklyn (1995),Roman Holiday (1953)
Traveller (1997),"Maybe, Maybe Not (Bewegte Mann, Der) (1994)","Apartment, The (1960)",Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Daniel Defoe's Robinson Crusoe (1996),Carrington (1995),"Princess Bride, The (1987)","Thin Blue Line, The (1988)",Batman & Robin (1997),"Beans of Egypt, Maine, The (1994)"
It's My Party (1995),Tom & Viv (1994),"Clockwork Orange, A (1971)",Jury Duty (1995),When a Man Loves a Woman (1994),So I Married an Axe Murderer (1993),Duck Soup (1933),Picture Bride (1995),JLG/JLG - autoportrait de décembre (1994),Waterworld (1995)
Poison Ivy II (1995),Delta of Venus (1994),Mighty Aphrodite (1995),Clean Slate (1994),Tom & Viv (1994),Short Cuts (1993),"Substance of Fire, The (1996)",Duoluo tianshi (1995),Bad Boys (1995),Paths of Glory (1957)
Devil in a Blue Dress (1995),"Good, The Bad and The Ugly, The (1966)",Rumble in the Bronx (1995),Bulletproof (1996),"Prophecy, The (1995)",Beautiful Thing (1996),Lassie (1994),Clean Slate (1994),Rosewood (1997),"Neon Bible, The (1995)"
Delta of Venus (1994),Touch of Evil (1958),Tom & Viv (1994),Rudy (1993),"Other Voices, Other Rooms (1997)",Homeward Bound II: Lost in San Francisco (1996),Alien 3 (1992),Reckless (1995),Another Stakeout (1993),Crumb (1994)
"Inkwell, The (1994)",Another Stakeout (1993),First Kid (1996),Rosencrantz and Guildenstern Are Dead (1990),Princess Caraboo (1994),Conspiracy Theory (1997),Delta of Venus (1994),Wild Things (1998),Muppet Treasure Island (1996),Funny Face (1957)
"Unbearable Lightness of Being, The (1988)","Remains of the Day, The (1993)",Rough Magic (1995),Guantanamera (1994),"Fugitive, The (1993)","Silence of the Lambs, The (1991)",Gandhi (1982),"Graduate, The (1967)","Princess Bride, The (1987)",Groundhog Day (1993)
Tom & Viv (1994),Clean Slate (1994),Devil in a Blue Dress (1995),"First Wives Club, The (1996)",Reckless (1995),Wild Things (1998),Pink Floyd - The Wall (1982),Delta of Venus (1994),So I Married an Axe Murderer (1993),Liebelei (1933)
Delta of Venus (1994),Tom & Viv (1994),So I Married an Axe Murderer (1993),Reckless (1995),Titanic (1997),Two Bits (1995),"First Wives Club, The (1996)",Young Guns (1988),Clean Slate (1994),Shopping (1994)
Devil in a Blue Dress (1995),Tom & Viv (1994),Conspiracy Theory (1997),Wolf (1994),Nina Takes a Lover (1994),"Ice Storm, The (1997)","Colonel Chabert, Le (1994)",Aliens (1986),Children of the Revolution (1996),"English Patient, The (1996)"
Crumb (1994),Land and Freedom (Tierra y libertad) (1995),Conspiracy Theory (1997),Delicatessen (1991),Duoluo tianshi (1995),Rosencrantz and Guildenstern Are Dead (1990),"Run of the Country, The (1995)","World of Apu, The (Apur Sansar) (1959)","Show, The (1995)",When a Man Loves a Woman (1994)
Conspiracy Theory (1997),"Secret Adventures of Tom Thumb, The (1993)",Air Force One (1997),Mille bolle blu (1993),Renaissance Man (1994),Rosewood (1997),Duoluo tianshi (1995),"20,000 Leagues Under the Sea (1954)",Butterfly Kiss (1995),Cape Fear (1962)
Desperate Measures (1998),Good Will Hunting (1997),"Cement Garden, The (1993)",Romeo Is Bleeding (1993),Rear Window (1954),Etz Hadomim Tafus (Under the Domin Tree) (1994),Somebody to Love (1994),Breaking the Waves (1996),Traveller (1997),Love and Other Catastrophes (1996)
Clean Slate (1994),When a Man Loves a Woman (1994),"Christmas Carol, A (1938)",Bad Company (1995),Little Women (1994),Century (1993),Willy Wonka and the Chocolate Factory (1971),Michael (1996),U Turn (1997),Boys on the Side (1995)
Devil in a Blue Dress (1995),Funny Face (1957),Pink Floyd - The Wall (1982),Richie Rich (1994),Delta of Venus (1994),Bad Boys (1995),Beautiful Girls (1996),Tom & Viv (1994),"Associate, The (1996)",For Ever Mozart (1996)
Rudy (1993),Nina Takes a Lover (1994),My Fair Lady (1964),Devil in a Blue Dress (1995),Duck Soup (1933),Tokyo Fist (1995),Fear (1996),Reality Bites (1994),"Associate, The (1996)","Quick and the Dead, The (1995)"
Tom & Viv (1994),Delta of Venus (1994),So I Married an Axe Murderer (1993),Titanic (1997),When a Man Loves a Woman (1994),"Game, The (1997)","First Wives Club, The (1996)",Liebelei (1933),Shopping (1994),JLG/JLG - autoportrait de décembre (1994)
"Mirror Has Two Faces, The (1996)","Good, The Bad and The Ugly, The (1966)",Speed (1994),"Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995)","Farewell to Arms, A (1932)",Sudden Manhattan (1996),My Left Foot (1989),Marked for Death (1990),Diabolique (1996),Warriors of Virtue (1997)
Farewell My Concubine (1993),"Line King: Al Hirschfeld, The (1996)",Mighty Aphrodite (1995),"Very Brady Sequel, A (1996)",Star Kid (1997),GoldenEye (1995),Female Perversions (1996),"Browning Version, The (1994)","Love Bug, The (1969)",Wild Things (1998)
Conspiracy Theory (1997),Babe (1995),"Women, The (1939)",Gigi (1958),Fatal Instinct (1993),Something to Talk About (1995),Twister (1996),Half Baked (1998),Waiting to Exhale (1995),Pink Floyd - The Wall (1982)
"Godfather, The (1972)",Casablanca (1942),3 Ninjas: High Noon At Mega Mountain (1998),Crimson Tide (1995),Delicatessen (1991),Brothers in Trouble (1995),Office Killer (1997),Trainspotting (1996),Tom & Viv (1994),Natural Born Killers (1994)
Tom & Viv (1994),"Ice Storm, The (1997)",Titanic (1997),Boogie Nights (1997),Nina Takes a Lover (1994),Jury Duty (1995),Kansas City (1996),Duck Soup (1933),Lassie (1994),Normal Life (1996)
Pulp Fiction (1994),"Game, The (1997)",Spawn (1997),Raw Deal (1948),Poison Ivy II (1995),Nobody Loves Me (Keiner liebt mich) (1994),Annie Hall (1977),Winnie the Pooh and the Blustery Day (1968),Etz Hadomim Tafus (Under the Domin Tree) (1994),Star Trek: The Wrath of Khan (1982)
Tom & Viv (1994),Delta of Venus (1994),So I Married an Axe Murderer (1993),When a Man Loves a Woman (1994),Two Bits (1995),It's My Party (1995),Half Baked (1998),Crumb (1994),"Substance of Fire, The (1996)",Anne Frank Remembered (1995)
Kansas City (1996),Little Women (1994),Reckless (1995),Apt Pupil (1998),Contact (1997),"Fugitive, The (1993)",When We Were Kings (1996),Rudy (1993),Metisse (Caf_au Lait) (1993),Bed of Roses (1996)
Destiny Turns on the Radio (1995),Priest (1994),Foxfire (1996),Speed (1994),Mighty Aphrodite (1995),Flipper (1996),"Devil's Advocate, The (1997)",So I Married an Axe Murderer (1993),House Party 3 (1994),U Turn (1997)
Serial Mom (1994),Spawn (1997),"Corrina, Corrina (1994)",Manhattan Murder Mystery (1993),Angels in the Outfield (1994),3 Ninjas: High Noon At Mega Mountain (1998),"Beans of Egypt, Maine, The (1994)",S.F.W. (1994),Back to the Future (1985),Blues Brothers 2000 (1998)
Ridicule (1996),Tom & Viv (1994),Seven Years in Tibet (1997),"Reluctant Debutante, The (1958)",Duck Soup (1933),Beyond Rangoon (1995),Naked Gun 33 1/3: The Final Insult (1994),Babe (1995),Nina Takes a Lover (1994),Ben-Hur (1959)
Casablanca (1942),Traveller (1997),Mr. Magoo (1997),Carried Away (1996),Heavenly Creatures (1994),Reservoir Dogs (1992),GoodFellas (1990),Free Willy 3: The Rescue (1997),"Maltese Falcon, The (1941)","Young Poisoner's Handbook, The (1995)"
Tom & Viv (1994),Delta of Venus (1994),So I Married an Axe Murderer (1993),Priest (1994),Carrie (1976),Fear (1996),Hard Eight (1996),Nina Takes a Lover (1994),Brother Minister: The Assassination of Malcolm X (1994),Duoluo tianshi (1995)
Another Stakeout (1993),Groundhog Day (1993),Rebel Without a Cause (1955),"Substance of Fire, The (1996)",Rudy (1993),Desperado (1995),Jade (1995),"Game, The (1997)",Toy Story (1995),Men in Black (1997)
Delicatessen (1991),"Inkwell, The (1994)",Delta of Venus (1994),Another Stakeout (1993),"Scarlet Letter, The (1995)","Walk in the Sun, A (1945)",First Knight (1995),Shall We Dance? (1937),Night Falls on Manhattan (1997),Kansas City (1996)
